id,county,pool_name,address,city,zip,inspection_date,findings
6388,DeKalb,WESLEY STONECREST APTS. (POOL 2),100 WESLEY STONECREST CIRCLE,LITHONIA,30038,5/29/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critical: record-keeping; Not critical: showers condition; Not critical: storage"
6389,DeKalb,WESLEY STONECREST APTS. (POOL 1),100 WESLEY STONECREST CIRCLE,LITHONIA,30038,5/29/2015,"No / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: showers condition; Not critical: storage of chemical compounds; Not critical: supervision of trained operator"
6390,DeKalb,GREYSTONE COMMUNITY,1033 OLD GREYSTONE DRIVE,LITHONIA,30058,5/29/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critical: record-keeping; Not critical: showers condition; Not critical: storage of chemical compounds; Not critical"
6391,DeKalb,TWIN LAKES COMMUNITY CENTER (POOL),2841 BRIARLAKE ROAD,ATLANTA,30345,5/27/2015,"No / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: overflow control, water level; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: record-keeping; Not critical: showers condition; Not critical: storage of chemical compound"
6392,DeKalb,LAKE LOUISE APTS. (POOL 1),3450 EVANS ROAD,ATLANTA,30341,5/29/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: overflow control, water level; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critica"
6393,DeKalb,LAKE LOUISE APTS. (POOL 5),3450 EVANS ROAD,ATLANTA,30341,5/29/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: overflow control, water level; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critica"
6394,DeKalb,LAKE LOUISE APTS. (POOL 4),3450 EVANS ROAD,ATLANTA,30341,5/29/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critical: record-keeping; Not critical: showers condition; Not critical: storage of ch"
6395,DeKalb,OAK GROVE PRESERVE S/D,2011 CARLOTTA COURT,ATLANTA,30345,5/29/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: overflow control, water level; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critical: record-keeping; Not critical: showers condition; Not crit"
6396,DeKalb,WINDWOOD APTS.,1983 DREW VALLEY ROAD,ATLANTA,30319,5/29/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: overflow control, water level; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: recirculation/filtration; Not critical: record-keeping; Not critical: showers c"
6397,DeKalb,WOODGATE APTS.,3248 CHAMBLEEDUNWOODY ROAD,CHAMBLEE,30341,5/29/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: overflow control, water level; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: record-keeping; Not critical: showers"
6398,DeKalb,BERKSHIRES AT LENOX PARK APTS.,2124 GABLES DRIVE,ATLANTA,30319,5/29/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: overflow control, water level; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critical: record-keeping; Not critical: showers condition"
6399,DeKalb,ROBINS LANDING APTS.,3529 ROBINS LANDING WAY,DECATUR,30032,5/26/2015,"No / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critical: record-keeping; Not critical: showers condition; Not critical:"
6400,DeKalb,STONE BREEZE SUBDIVISION,6905 STONE BREEZE DRIVE,STONE MOUNTAIN,30087,5/29/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critical: record-keeping; Not critical: showers cond"
6401,DeKalb,THE SAVOY APTS.,4306 N. SHALLOWFORD ROAD,ATLANTA,30341,5/28/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: overflow control, water level; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critica"
6402,DeKalb,EXCHANGE AT NORTH HAVEN APTS. (POOL),2432 JOHNSON FERRY ROAD,CHAMBLEE,30341,5/27/2015,"Yes / Violation(s): Critical: availability of emerg. lifesaving equip.; Critical: bathrooms; Critical: chemical feeders; Critical: emergency phone/911 signage; Critical: exceeding max num of swimmers; Critical: fences and gates; Critical: ladders, rails, boards condition; Critical: life line; Critical: lifeguard signage; Critical: main drains, skimmers, gullteres, vacuums; Critical: measures for preventing spread of disease/dealing with open wounds; Critical: pH level; Critical: pump operation; Critical: residual free chlorine; Not critical: backwash and drainage; Not critical: ban on bottles, wrappers on pool deck; Not critical: deck, coping condition; Not critical: depth markings; Not critical: filtration equipment; Not critical: first aid kits; Not critical: flowmeter; Not critical: night lighting; Not critical: overflow control, water level; Not critical: pool and decks cleanliness/slime/algae; Not critical: pool surfaces condition; Not critical: pool test kit availability; Not critical: recirculation/filtration; Not critica"
